idx,split,label,dur,sr,ch,subtype
3538,train,3,4.1708125,16000,1,PCM_16
3539,train,2,2.3023125,16000,1,PCM_16
3540,train,4,2.3543125,16000,1,PCM_16
3541,train,5,3.37,16000,1,PCM_16
3542,train,5,1.972375,16000,1,PCM_16
3543,train,2,2.469125,16000,1,PCM_16
3544,train,1,2.2689375,16000,1,PCM_16
3545,train,1,3.2365625,16000,1,PCM_16
3546,train,0,3.3033125,16000,1,PCM_16
3547,train,0,3.2699375,16000,1,PCM_16
3548,train,0,1.37175,16000,1,PCM_16
3549,train,1,2.2021875,16000,1,PCM_16
3550,train,4,3.036375,16000,1,PCM_16
3551,train,2,2.395375,16000,1,PCM_16
3552,test,-1,2.6693125,16000,1,PCM_16
3553,train,5,2.1764375,16000,1,PCM_16
3554,train,5,2.902875,16000,1,PCM_16
3555,train,3,1.6529375,16000,1,PCM_16
3556,test,-1,3.7370625,16000,1,PCM_16
3557,train,1,1.8685,16000,1,PCM_16
3558,train,0,2.2689375,16000,1,PCM_16
3559,test,-1,2.5025,16000,1,PCM_16
3560,train,2,2.84175,16000,1,PCM_16
3561,train,1,3.7036875,16000,1,PCM_16
3562,test,-1,4.3710625,16000,1,PCM_16
3563,train,2,2.5376875,16000,1,PCM_16
3564,train,1,2.6359375,16000,1,PCM_16
3565,train,1,1.901875,16000,1,PCM_16
3566,test,-1,3.8371875,16000,1,PCM_16
3567,test,-1,2.102125,16000,1,PCM_16
3568,train,2,2.4158125,16000,1,PCM_16
3569,train,4,3.036375,16000,1,PCM_16
3570,train,3,2.3690625,16000,1,PCM_16
3571,train,2,2.3023125,16000,1,PCM_16
3572,train,2,2.6693125,16000,1,PCM_16
3573,train,3,1.5851875,16000,1,PCM_16
3574,train,5,1.968625,16000,1,PCM_16
3575,train,4,2.2689375,16000,1,PCM_16
3576,train,3,3.2031875,16000,1,PCM_16
3577,test,-1,2.902875,16000,1,PCM_16
3578,test,-1,2.1688125,16000,1,PCM_16
3579,train,5,1.921375,16000,1,PCM_16
3580,train,2,2.7026875,16000,1,PCM_16
3581,train,2,2.2001875,16000,1,PCM_16
3582,test,-1,2.535875,16000,1,PCM_16
3583,train,1,1.5015,16000,1,PCM_16
3584,train,0,3.37,16000,1,PCM_16
3585,train,1,2.56925,16000,1,PCM_16
3586,train,4,3.603625,16000,1,PCM_16
3587,train,5,2.102125,16000,1,PCM_16
3588,train,4,2.6345,16000,1,PCM_16
3589,train,2,2.5245625,16000,1,PCM_16
3590,train,5,3.2031875,16000,1,PCM_16
3591,train,3,1.5015,16000,1,PCM_16
3592,train,4,2.3229375,16000,1,PCM_16
3593,test,-1,1.93525,16000,1,PCM_16
3594,train,3,2.8695,16000,1,PCM_16
3595,train,2,2.1354375,16000,1,PCM_16
3596,train,1,2.369,16000,1,PCM_16
3597,train,0,2.402375,16000,1,PCM_16
3598,train,5,2.7694375,16000,1,PCM_16
3599,train,4,2.523,16000,1,PCM_16
3600,train,1,3.43675,16000,1,PCM_16
3601,train,0,2.602625,16000,1,PCM_16
3602,train,3,2.2689375,16000,1,PCM_16
3603,test,-1,2.469125,16000,1,PCM_16
3604,test,-1,2.56925,16000,1,PCM_16
3605,train,3,2.469125,16000,1,PCM_16
3606,test,-1,2.2021875,16000,1,PCM_16
3607,train,1,1.8685,16000,1,PCM_16
3608,train,4,2.550875,16000,1,PCM_16
3609,test,-1,3.2031875,16000,1,PCM_16
3610,train,3,2.3023125,16000,1,PCM_16
3611,train,1,2.0024375,16000,1,PCM_16
3612,train,0,4.004,16000,1,PCM_16
3613,train,1,3.3366875,16000,1,PCM_16
3614,train,1,2.2021875,16000,1,PCM_16
3615,train,5,2.469125,16000,1,PCM_16
3616,test,-1,2.535875,16000,1,PCM_16
3617,train,0,2.2021875,16000,1,PCM_16
3618,train,4,2.469125,16000,1,PCM_16
3619,train,2,2.102125,16000,1,PCM_16
3620,train,3,2.3356875,16000,1,PCM_16
3621,test,-1,3.6369375,16000,1,PCM_16
3622,train,3,2.3023125,16000,1,PCM_16
3623,train,2,2.56925,16000,1,PCM_16
3624,train,0,2.2014375,16000,1,PCM_16
3625,train,4,2.902875,16000,1,PCM_16
3626,train,4,2.8695625,16000,1,PCM_16
3627,train,5,2.43575,16000,1,PCM_16
3628,train,3,2.6359375,16000,1,PCM_16
3629,train,3,2.6359375,16000,1,PCM_16
3630,test,-1,1.401375,16000,1,PCM_16
3631,train,2,2.402375,16000,1,PCM_16
3632,train,0,3.3033125,16000,1,PCM_16
3633,train,1,1.8018125,16000,1,PCM_16
3634,train,1,2.8695,16000,1,PCM_16
3635,train,0,3.536875,16000,1,PCM_16
3636,train,1,1.902625,16000,1,PCM_16
3637,train,4,2.5025,16000,1,PCM_16
3638,train,2,1.93525,16000,1,PCM_16
3639,train,0,2.1333125,16000,1,PCM_16
3640,train,5,2.1354375,16000,1,PCM_16
3641,train,2,3.43675,16000,1,PCM_16
3642,train,4,2.56925,16000,1,PCM_16
3643,train,4,4.537875,16000,1,PCM_16
3644,train,4,2.385625,16000,1,PCM_16
3645,train,2,1.8351875,16000,1,PCM_16
3646,train,4,3.93725,16000,1,PCM_16
3647,train,2,2.1415625,16000,1,PCM_16
3648,train,4,2.4135,16000,1,PCM_16
3649,train,4,2.655,16000,1,PCM_16
3650,train,5,2.002,16000,1,PCM_16
3651,test,-1,3.06975,16000,1,PCM_16
3652,train,0,1.508625,16000,1,PCM_16
3653,train,3,1.93525,16000,1,PCM_16
3654,train,5,2.1688125,16000,1,PCM_16
3655,train,1,2.8361875,16000,1,PCM_16
3656,test,-1,3.470125,16000,1,PCM_16
3657,train,5,2.8361875,16000,1,PCM_16
3658,train,4,2.2355625,16000,1,PCM_16
3659,train,5,2.6693125,16000,1,PCM_16
3660,train,4,2.43575,16000,1,PCM_16
3661,train,1,1.968625,16000,1,PCM_16
3662,train,0,2.7360625,16000,1,PCM_16
3663,train,2,2.43575,16000,1,PCM_16
3664,train,1,2.6693125,16000,1,PCM_16
3665,test,-1,3.036375,16000,1,PCM_16
3666,train,4,2.6166875,16000,1,PCM_16
3667,train,1,3.2031875,16000,1,PCM_16
3668,test,-1,2.035375,16000,1,PCM_16
3669,train,5,1.7684375,16000,1,PCM_16
3670,train,5,2.102125,16000,1,PCM_16
3671,test,-1,2.902875,16000,1,PCM_16
3672,train,4,2.602625,16000,1,PCM_16
3673,train,0,2.7026875,16000,1,PCM_16
3674,train,1,3.470125,16000,1,PCM_16
3675,train,4,2.256875,16000,1,PCM_16
3676,train,4,3.1364375,16000,1,PCM_16
3677,train,4,2.2759375,16000,1,PCM_16
3678,train,2,2.4241875,16000,1,PCM_16
3679,test,-1,2.469125,16000,1,PCM_16
3680,train,0,1.533125,16000,1,PCM_16
3681,train,3,2.002,16000,1,PCM_16
3682,test,-1,3.1698125,16000,1,PCM_16
3683,train,0,2.2021875,16000,1,PCM_16
3684,train,2,3.8705,16000,1,PCM_16
3685,train,4,4.07075,16000,1,PCM_16
3686,train,5,1.887,16000,1,PCM_16
3687,train,2,3.7704375,16000,1,PCM_16
3688,train,3,1.968625,16000,1,PCM_16
3689,train,5,1.8018125,16000,1,PCM_16
3690,test,-1,3.5035,16000,1,PCM_16
3691,test,-1,3.2699375,16000,1,PCM_16
3692,train,4,2.5424375,16000,1,PCM_16
3693,train,2,2.7694375,16000,1,PCM_16
3694,test,-1,1.8018125,16000,1,PCM_16
3695,train,0,2.6359375,16000,1,PCM_16
3696,test,-1,3.603625,16000,1,PCM_16
3697,train,3,3.6703125,16000,1,PCM_16
3698,train,1,1.8961875,16000,1,PCM_16
3699,train,3,2.402375,16000,1,PCM_16
3700,train,5,1.7350625,16000,1,PCM_16
3701,train,4,2.8028125,16000,1,PCM_16
3702,test,-1,3.7036875,16000,1,PCM_16
3703,test,-1,1.901875,16000,1,PCM_16
3704,train,1,2.7360625,16000,1,PCM_16
3705,train,1,3.8038125,16000,1,PCM_16
3706,train,2,2.2355625,16000,1,PCM_16
3707,train,4,2.06875,16000,1,PCM_16
3708,test,-1,2.3356875,16000,1,PCM_16
3709,train,4,2.969625,16000,1,PCM_16
3710,train,2,2.3356875,16000,1,PCM_16
3711,train,1,1.534875,16000,1,PCM_16
3712,train,4,4.104125,16000,1,PCM_16
3713,train,3,3.2365625,16000,1,PCM_16
3714,train,0,1.7016875,16000,1,PCM_16
3715,train,4,3.470125,16000,1,PCM_16
3716,train,5,2.8028125,16000,1,PCM_16
3717,train,4,2.2729375,16000,1,PCM_16
3718,train,3,3.103125,16000,1,PCM_16
3719,train,1,2.2826875,16000,1,PCM_16
3720,train,4,1.93525,16000,1,PCM_16
3721,train,2,2.2021875,16000,1,PCM_16
3722,train,1,1.788625,16000,1,PCM_16
3723,train,0,2.535875,16000,1,PCM_16
3724,train,5,2.1688125,16000,1,PCM_16
3725,train,2,1.7684375,16000,1,PCM_16
3726,train,5,2.1354375,16000,1,PCM_16
3727,train,2,2.3023125,16000,1,PCM_16
3728,train,3,3.2365625,16000,1,PCM_16
3729,train,4,2.594,16000,1,PCM_16
3730,train,0,2.5025,16000,1,PCM_16
3731,train,1,2.402375,16000,1,PCM_16
3732,train,5,2.6693125,16000,1,PCM_16
3733,train,5,1.8893125,16000,1,PCM_16
3734,train,1,1.8295,16000,1,PCM_16
3735,train,2,2.3010625,16000,1,PCM_16
3736,train,4,2.6015625,16000,1,PCM_16
3737,train,2,3.43675,16000,1,PCM_16
3738,train,3,2.6693125,16000,1,PCM_16
3739,test,-1,2.602625,16000,1,PCM_16
3740,train,1,2.035375,16000,1,PCM_16
3741,train,1,1.88925,16000,1,PCM_16
3742,train,3,2.1688125,16000,1,PCM_16
3743,train,4,3.7704375,16000,1,PCM_16
3744,train,5,1.931125,16000,1,PCM_16
3745,train,4,2.8695,16000,1,PCM_16
3746,test,-1,2.8695,16000,1,PCM_16
3747,train,3,1.968625,16000,1,PCM_16
3748,train,2,2.18725,16000,1,PCM_16
3749,test,-1,2.469125,16000,1,PCM_16
3750,train,2,2.18475,16000,1,PCM_16
3751,train,3,2.43575,16000,1,PCM_16
3752,train,5,3.06975,16000,1,PCM_16
3753,train,4,2.2021875,16000,1,PCM_16
3754,train,2,1.968625,16000,1,PCM_16
3755,train,0,1.4569375,16000,1,PCM_16
3756,train,0,2.3509375,16000,1,PCM_16
3757,train,3,2.56925,16000,1,PCM_16
3758,train,5,2.5025,16000,1,PCM_16
3759,test,-1,2.469125,16000,1,PCM_16
3760,test,-1,2.6359375,16000,1,PCM_16
3761,train,5,2.56925,16000,1,PCM_16
3762,test,-1,3.43675,16000,1,PCM_16
3763,test,-1,2.969625,16000,1,PCM_16
3764,train,3,2.43575,16000,1,PCM_16
3765,train,5,1.7684375,16000,1,PCM_16
3766,train,3,2.2021875,16000,1,PCM_16
3767,train,1,2.535875,16000,1,PCM_16
3768,train,1,1.777125,16000,1,PCM_16
3769,train,0,2.402375,16000,1,PCM_16
3770,train,0,2.969625,16000,1,PCM_16
3771,train,1,1.7350625,16000,1,PCM_16
3772,test,-1,2.8695,16000,1,PCM_16
3773,train,3,1.63775,16000,1,PCM_16
3774,test,-1,2.2755625,16000,1,PCM_16
3775,train,1,2.402375,16000,1,PCM_16
3776,test,-1,2.1354375,16000,1,PCM_16
3777,train,5,2.2826875,16000,1,PCM_16
3778,train,2,2.2689375,16000,1,PCM_16
3779,train,5,2.6693125,16000,1,PCM_16
3780,test,-1,3.57025,16000,1,PCM_16
3781,train,2,1.8018125,16000,1,PCM_16
3782,train,2,2.48525,16000,1,PCM_16
3783,train,4,2.5540625,16000,1,PCM_16
3784,train,5,2.2689375,16000,1,PCM_16
3785,train,3,3.1365,16000,1,PCM_16
3786,train,0,3.536875,16000,1,PCM_16
3787,train,1,2.56925,16000,1,PCM_16
3788,train,3,2.1688125,16000,1,PCM_16
3789,test,-1,2.8361875,16000,1,PCM_16
3790,train,1,2.0855625,16000,1,PCM_16
3791,train,2,4.7046875,16000,1,PCM_16
3792,train,5,3.2031875,16000,1,PCM_16
3793,train,2,2.5025,16000,1,PCM_16
3794,train,4,3.2699375,16000,1,PCM_16
3795,train,4,2.56925,16000,1,PCM_16
3796,train,4,2.8028125,16000,1,PCM_16
3797,train,4,2.56925,16000,1,PCM_16
3798,test,-1,3.5035,16000,1,PCM_16
3799,train,5,2.369,16000,1,PCM_16
3800,train,4,2.902875,16000,1,PCM_16
3801,train,2,2.431125,16000,1,PCM_16
3802,train,1,2.369,16000,1,PCM_16
3803,train,4,2.6359375,16000,1,PCM_16
3804,train,0,1.378,16000,1,PCM_16
3805,train,1,2.7360625,16000,1,PCM_16
3806,train,2,2.5025,16000,1,PCM_16
3807,train,3,2.2021875,16000,1,PCM_16
3808,test,-1,4.3710625,16000,1,PCM_16
3809,test,-1,2.2021875,16000,1,PCM_16
3810,train,5,1.837625,16000,1,PCM_16
3811,train,1,2.7360625,16000,1,PCM_16
3812,train,2,2.102,16000,1,PCM_16
3813,train,3,1.540625,16000,1,PCM_16
3814,train,3,3.6369375,16000,1,PCM_16
3815,train,4,2.402375,16000,1,PCM_16
3816,train,1,2.0920625,16000,1,PCM_16
3817,train,1,3.7704375,16000,1,PCM_16
3818,train,3,2.5025,16000,1,PCM_16
3819,train,3,3.8038125,16000,1,PCM_16
3820,train,2,2.32875,16000,1,PCM_16
3821,train,3,2.56925,16000,1,PCM_16
3822,train,1,1.968625,16000,1,PCM_16
3823,train,4,2.4615625,16000,1,PCM_16
3824,train,3,1.3336875,16000,1,PCM_16
3825,train,3,2.2826875,16000,1,PCM_16
3826,train,2,2.6359375,16000,1,PCM_16
3827,train,5,3.637,16000,1,PCM_16
3828,train,4,2.6693125,16000,1,PCM_16
3829,train,5,2.018,16000,1,PCM_16
3830,train,3,3.7370625,16000,1,PCM_16
3831,train,5,2.6359375,16000,1,PCM_16
3832,test,-1,2.6359375,16000,1,PCM_16
3833,train,5,2.8695,16000,1,PCM_16
3834,train,3,3.003,16000,1,PCM_16
3835,train,4,2.5816875,16000,1,PCM_16
3836,train,0,2.56925,16000,1,PCM_16
3837,train,2,2.6359375,16000,1,PCM_16
3838,test,-1,1.901875,16000,1,PCM_16
3839,train,5,1.7684375,16000,1,PCM_16
3840,train,0,1.704125,16000,1,PCM_16
3841,test,-1,3.7370625,16000,1,PCM_16
3842,test,-1,3.036375,16000,1,PCM_16
3843,train,1,2.0003125,16000,1,PCM_16
3844,test,-1,2.402375,16000,1,PCM_16
3845,train,4,3.8705625,16000,1,PCM_16
3846,train,2,2.9280625,16000,1,PCM_16
3847,train,0,1.5410625,16000,1,PCM_16
3848,train,2,2.56925,16000,1,PCM_16
3849,train,0,3.970625,16000,1,PCM_16
3850,test,-1,2.93625,16000,1,PCM_16
3851,train,3,1.6711875,16000,1,PCM_16
3852,train,2,2.535875,16000,1,PCM_16
3853,train,0,3.7370625,16000,1,PCM_16
3854,train,5,2.7026875,16000,1,PCM_16
3855,train,2,2.177875,16000,1,PCM_16
3856,train,0,2.369,16000,1,PCM_16
3857,train,0,1.6683125,16000,1,PCM_16
3858,train,3,2.2689375,16000,1,PCM_16
3859,train,3,1.7158125,16000,1,PCM_16
3860,train,1,1.6349375,16000,1,PCM_16
3861,train,2,2.2420625,16000,1,PCM_16
3862,train,2,1.93525,16000,1,PCM_16
3863,train,5,2.023,16000,1,PCM_16
3864,train,2,3.970625,16000,1,PCM_16
3865,test,-1,3.2365625,16000,1,PCM_16
3866,train,3,1.4245,16000,1,PCM_16
3867,train,4,2.469125,16000,1,PCM_16
3868,train,4,2.7026875,16000,1,PCM_16
3869,train,0,3.036375,16000,1,PCM_16
3870,test,-1,3.536875,16000,1,PCM_16
3871,train,5,2.6359375,16000,1,PCM_16
3872,train,0,1.6209375,16000,1,PCM_16
3873,train,2,1.968625,16000,1,PCM_16
3874,train,5,3.43675,16000,1,PCM_16
3875,train,2,2.56925,16000,1,PCM_16
3876,train,0,2.8028125,16000,1,PCM_16
3877,test,-1,2.7694375,16000,1,PCM_16
3878,train,1,2.035375,16000,1,PCM_16
3879,test,-1,2.402375,16000,1,PCM_16
3880,train,0,2.602625,16000,1,PCM_16
3881,train,1,1.8583125,16000,1,PCM_16
3882,train,1,2.002,16000,1,PCM_16
3883,test,-1,2.8028125,16000,1,PCM_16
3884,train,2,2.544,16000,1,PCM_16
3885,test,-1,3.7036875,16000,1,PCM_16
3886,test,-1,3.57025,16000,1,PCM_16
3887,train,2,3.57025,16000,1,PCM_16
3888,train,2,2.3356875,16000,1,PCM_16
3889,test,-1,2.56925,16000,1,PCM_16
3890,test,-1,2.1688125,16000,1,PCM_16
3891,train,1,2.43575,16000,1,PCM_16
3892,train,0,1.8351875,16000,1,PCM_16
3893,train,4,2.6693125,16000,1,PCM_16
3894,train,4,3.43675,16000,1,PCM_16
3895,train,5,2.7360625,16000,1,PCM_16
3896,test,-1,2.6693125,16000,1,PCM_16
3897,train,5,2.2285,16000,1,PCM_16
3898,train,4,2.969625,16000,1,PCM_16
3899,train,2,2.93625,16000,1,PCM_16
3900,test,-1,2.06875,16000,1,PCM_16
3901,train,5,3.6703125,16000,1,PCM_16
3902,train,3,2.43575,16000,1,PCM_16
3903,train,1,2.035375,16000,1,PCM_16
3904,train,1,2.3690625,16000,1,PCM_16
3905,train,4,3.103125,16000,1,PCM_16
3906,train,5,2.3023125,16000,1,PCM_16
3907,train,1,2.1354375,16000,1,PCM_16
3908,train,5,2.0705625,16000,1,PCM_16
3909,train,5,2.035375,16000,1,PCM_16
3910,train,1,1.8351875,16000,1,PCM_16
3911,train,2,3.2699375,16000,1,PCM_16
3912,train,2,2.6693125,16000,1,PCM_16
3913,train,0,2.4455,16000,1,PCM_16
3914,train,4,3.1364375,16000,1,PCM_16
3915,train,5,2.7694375,16000,1,PCM_16
3916,train,4,2.7360625,16000,1,PCM_16
3917,train,4,2.8695625,16000,1,PCM_16
3918,train,5,2.1454375,16000,1,PCM_16
3919,train,4,2.2703125,16000,1,PCM_16
3920,train,2,2.2569375,16000,1,PCM_16
3921,train,4,2.186125,16000,1,PCM_16
3922,train,2,1.901875,16000,1,PCM_16
3923,train,4,2.338375,16000,1,PCM_16
3924,train,2,2.1688125,16000,1,PCM_16
3925,train,2,2.7694375,16000,1,PCM_16
3926,train,0,2.5025,16000,1,PCM_16
3927,train,2,2.56925,16000,1,PCM_16
3928,train,1,2.2755625,16000,1,PCM_16
3929,train,0,2.2021875,16000,1,PCM_16
3930,train,0,5.105125,16000,1,PCM_16
3931,train,3,3.036375,16000,1,PCM_16
3932,train,1,3.3366875,16000,1,PCM_16
3933,train,3,1.7159375,16000,1,PCM_16
3934,train,2,1.968625,16000,1,PCM_16
3935,train,5,2.43575,16000,1,PCM_16
3936,train,1,2.035375,16000,1,PCM_16
3937,train,4,3.970625,16000,1,PCM_16
3938,train,5,2.1688125,16000,1,PCM_16
3939,test,-1,2.3023125,16000,1,PCM_16
3940,train,5,3.7036875,16000,1,PCM_16
3941,train,4,2.402375,16000,1,PCM_16
3942,train,2,2.1688125,16000,1,PCM_16
3943,train,3,2.102125,16000,1,PCM_16
3944,train,2,2.6155625,16000,1,PCM_16
3945,train,4,2.2689375,16000,1,PCM_16
3946,test,-1,2.3356875,16000,1,PCM_16
3947,train,5,2.0048125,16000,1,PCM_16
3948,train,5,2.3356875,16000,1,PCM_16
3949,train,1,2.035375,16000,1,PCM_16
3950,train,5,2.5025,16000,1,PCM_16
3951,test,-1,2.8695,16000,1,PCM_16
3952,train,3,2.8028125,16000,1,PCM_16
3953,train,4,2.8361875,16000,1,PCM_16
3954,train,1,1.8351875,16000,1,PCM_16
3955,train,5,2.0540625,16000,1,PCM_16
3956,train,4,3.6703125,16000,1,PCM_16
3957,train,3,3.37,16000,1,PCM_16
3958,train,2,2.8768125,16000,1,PCM_16
3959,test,-1,2.5025,16000,1,PCM_16
3960,train,4,2.602625,16000,1,PCM_16
3961,train,1,1.7016875,16000,1,PCM_16
3962,train,5,2.117375,16000,1,PCM_16
3963,train,4,2.244875,16000,1,PCM_16
3964,train,1,3.43675,16000,1,PCM_16
3965,test,-1,2.535875,16000,1,PCM_16
3966,test,-1,3.103125,16000,1,PCM_16
3967,test,-1,2.6359375,16000,1,PCM_16
3968,test,-1,2.402375,16000,1,PCM_16
3969,test,-1,2.969625,16000,1,PCM_16
3970,train,0,3.603625,16000,1,PCM_16
3971,train,3,1.6109375,16000,1,PCM_16
3972,train,3,1.836375,16000,1,PCM_16
3973,train,1,2.535875,16000,1,PCM_16
3974,train,4,2.5289375,16000,1,PCM_16
3975,train,4,3.603625,16000,1,PCM_16
3976,train,5,3.536875,16000,1,PCM_16
3977,train,3,2.8361875,16000,1,PCM_16
3978,train,2,2.2826875,16000,1,PCM_16
3979,train,0,1.4751875,16000,1,PCM_16
3980,train,4,3.6369375,16000,1,PCM_16
3981,test,-1,2.535875,16000,1,PCM_16
3982,test,-1,2.3023125,16000,1,PCM_16
3983,test,-1,2.469125,16000,1,PCM_16
3984,train,4,2.969625,16000,1,PCM_16
3985,train,4,3.403375,16000,1,PCM_16
3986,train,0,4.104125,16000,1,PCM_16
3987,test,-1,1.7684375,16000,1,PCM_16
3988,test,-1,2.7026875,16000,1,PCM_16
3989,train,1,2.969625,16000,1,PCM_16
3990,train,5,2.8695,16000,1,PCM_16
3991,train,2,2.002,16000,1,PCM_16
3992,train,2,3.7704375,16000,1,PCM_16
3993,train,5,2.1354375,16000,1,PCM_16
3994,train,2,2.6359375,16000,1,PCM_16
3995,train,4,2.6359375,16000,1,PCM_16
3996,train,3,1.6935,16000,1,PCM_16
3997,train,0,2.56925,16000,1,PCM_16
3998,test,-1,2.402375,16000,1,PCM_16
3999,test,-1,3.57025,16000,1,PCM_16
4000,train,2,2.6359375,16000,1,PCM_16
4001,train,1,2.3356875,16000,1,PCM_16
4002,test,-1,1.901875,16000,1,PCM_16
4003,train,5,2.0200625,16000,1,PCM_16
4004,train,1,1.93525,16000,1,PCM_16
4005,train,0,1.8351875,16000,1,PCM_16
4006,train,1,1.9135625,16000,1,PCM_16
4007,train,4,3.5035,16000,1,PCM_16
4008,train,2,2.7694375,16000,1,PCM_16
4009,train,5,1.909625,16000,1,PCM_16
4010,train,1,1.8180625,16000,1,PCM_16
4011,train,5,1.7684375,16000,1,PCM_16
4012,train,2,2.42875,16000,1,PCM_16
4013,test,-1,3.003,16000,1,PCM_16
4014,train,2,2.3696875,16000,1,PCM_16
4015,train,1,2.0129375,16000,1,PCM_16
4016,train,5,1.9895,16000,1,PCM_16
4017,test,-1,4.037375,16000,1,PCM_16
4018,train,0,3.003,16000,1,PCM_16
4019,train,2,2.8028125,16000,1,PCM_16
4020,train,1,1.8685,16000,1,PCM_16
4021,test,-1,2.469125,16000,1,PCM_16
4022,test,-1,2.469125,16000,1,PCM_16
4023,train,4,2.6359375,16000,1,PCM_16
4024,test,-1,2.2689375,16000,1,PCM_16
4025,train,2,1.8685,16000,1,PCM_16
4026,train,1,2.12575,16000,1,PCM_16
4027,train,2,2.917125,16000,1,PCM_16
4028,test,-1,2.535875,16000,1,PCM_16
4029,train,4,2.2355625,16000,1,PCM_16
4030,train,2,2.3023125,16000,1,PCM_16
4031,train,1,2.43575,16000,1,PCM_16
4032,test,-1,2.3356875,16000,1,PCM_16
4033,train,5,2.7026875,16000,1,PCM_16
4034,train,0,2.3356875,16000,1,PCM_16
4035,test,-1,2.3356875,16000,1,PCM_16
4036,train,4,1.601625,16000,1,PCM_16
4037,train,2,2.2021875,16000,1,PCM_16
4038,train,3,2.902875,16000,1,PCM_16
4039,train,2,3.470125,16000,1,PCM_16
4040,train,1,2.1220625,16000,1,PCM_16
4041,train,1,3.5035,16000,1,PCM_16
4042,train,1,1.9695625,16000,1,PCM_16
4043,train,5,3.57025,16000,1,PCM_16
4044,train,5,2.2386875,16000,1,PCM_16
4045,train,0,2.602625,16000,1,PCM_16
4046,train,4,2.102125,16000,1,PCM_16
4047,train,3,2.8361875,16000,1,PCM_16
4048,train,2,2.3405625,16000,1,PCM_16
4049,train,1,2.1535,16000,1,PCM_16
4050,train,0,1.5925625,16000,1,PCM_16
4051,test,-1,3.1364375,16000,1,PCM_16
4052,train,1,2.002,16000,1,PCM_16
4053,train,1,2.43575,16000,1,PCM_16
4054,train,3,1.88125,16000,1,PCM_16
4055,train,4,2.6693125,16000,1,PCM_16
4056,test,-1,2.602625,16000,1,PCM_16
4057,train,3,2.402375,16000,1,PCM_16
4058,train,0,2.002,16000,1,PCM_16
4059,train,2,3.8371875,16000,1,PCM_16
4060,train,0,1.427375,16000,1,PCM_16
4061,train,4,2.4499375,16000,1,PCM_16
4062,train,0,1.93525,16000,1,PCM_16
4063,train,3,1.6349375,16000,1,PCM_16
4064,train,1,1.9096875,16000,1,PCM_16
4065,train,1,2.06875,16000,1,PCM_16
4066,train,4,2.2355625,16000,1,PCM_16
4067,train,3,2.535875,16000,1,PCM_16
4068,train,0,2.2689375,16000,1,PCM_16
4069,test,-1,2.93625,16000,1,PCM_16
4070,train,1,2.2021875,16000,1,PCM_16
4071,train,4,2.6755,16000,1,PCM_16
4072,train,1,2.0815,16000,1,PCM_16
4073,test,-1,1.6683125,16000,1,PCM_16
4074,test,-1,2.5025,16000,1,PCM_16
4075,train,3,1.93525,16000,1,PCM_16
4076,train,1,1.9618125,16000,1,PCM_16
4077,train,0,1.93525,16000,1,PCM_16
4078,train,1,2.102125,16000,1,PCM_16
4079,train,5,2.06875,16000,1,PCM_16
4080,test,-1,2.1354375,16000,1,PCM_16
4081,train,4,2.402375,16000,1,PCM_16
4082,train,4,2.5850625,16000,1,PCM_16
4083,train,3,2.7694375,16000,1,PCM_16
4084,test,-1,3.2031875,16000,1,PCM_16
4085,train,0,1.568,16000,1,PCM_16
4086,train,0,2.8028125,16000,1,PCM_16
4087,train,5,2.0589375,16000,1,PCM_16
4088,train,1,4.037375,16000,1,PCM_16
4089,train,3,2.5025,16000,1,PCM_16
4090,train,4,3.6703125,16000,1,PCM_16
4091,train,3,2.402375,16000,1,PCM_16
4092,train,5,2.7694375,16000,1,PCM_16
4093,train,2,2.2744375,16000,1,PCM_16
4094,train,5,2.102125,16000,1,PCM_16
4095,train,2,2.5025,16000,1,PCM_16
4096,train,1,2.1354375,16000,1,PCM_16
4097,train,2,3.3366875,16000,1,PCM_16
4098,train,1,2.8361875,16000,1,PCM_16
4099,train,3,1.7350625,16000,1,PCM_16
4100,train,3,3.3033125,16000,1,PCM_16
4101,train,0,2.146125,16000,1,PCM_16
4102,train,4,2.358625,16000,1,PCM_16
4103,train,5,3.603625,16000,1,PCM_16
4104,train,2,2.535875,16000,1,PCM_16
4105,train,4,3.7370625,16000,1,PCM_16
4106,train,1,2.035375,16000,1,PCM_16
4107,train,4,1.8685,16000,1,PCM_16
4108,test,-1,2.6359375,16000,1,PCM_16
4109,train,3,2.5025,16000,1,PCM_16
4110,train,0,2.6359375,16000,1,PCM_16
4111,train,3,2.1354375,16000,1,PCM_16
4112,train,0,1.8018125,16000,1,PCM_16
4113,train,4,4.037375,16000,1,PCM_16
4114,test,-1,3.1364375,16000,1,PCM_16
4115,train,0,1.702375,16000,1,PCM_16
4116,train,5,2.1355625,16000,1,PCM_16
4117,train,3,1.968625,16000,1,PCM_16
4118,train,2,2.7694375,16000,1,PCM_16
4119,train,1,3.3366875,16000,1,PCM_16
4120,train,0,2.8361875,16000,1,PCM_16
4121,test,-1,2.5025,16000,1,PCM_16
4122,test,-1,4.3376875,16000,1,PCM_16
4123,train,3,1.824625,16000,1,PCM_16
4124,train,1,1.901875,16000,1,PCM_16
4125,train,5,2.08725,16000,1,PCM_16
4126,train,1,2.6693125,16000,1,PCM_16
4127,test,-1,2.2826875,16000,1,PCM_16
4128,train,3,2.6693125,16000,1,PCM_16
