file_id,corpus,pseudo_speaker
clip_02758,RAVDESS,RAVDESS_008
clip_02762,RAVDESS,RAVDESS_001
clip_02763,TESS,TESS_000
clip_02764,CREMA-D,CREMA-D_029
clip_02765,CREMA-D,CREMA-D_017
clip_02766,CREMA-D,CREMA-D_064
clip_02767,RAVDESS,RAVDESS_016
clip_02768,CREMA-D,CREMA-D_015
clip_02769,RAVDESS,RAVDESS_001
clip_02770,CREMA-D,CREMA-D_018
clip_02771,CREMA-D,CREMA-D_020
clip_02772,TESS,TESS_000
clip_02774,CREMA-D,CREMA-D_011
clip_02775,RAVDESS,RAVDESS_014
clip_02776,CREMA-D,CREMA-D_022
clip_02777,CREMA-D,CREMA-D_045
clip_02778,CREMA-D,CREMA-D_002
clip_02779,CREMA-D,CREMA-D_018
clip_02780,CREMA-D,CREMA-D_065
clip_02781,CREMA-D,CREMA-D_033
clip_02782,TESS,TESS_001
clip_02784,CREMA-D,CREMA-D_055
clip_02785,RAVDESS,RAVDESS_014
clip_02787,CREMA-D,CREMA-D_025
clip_02790,TESS,TESS_001
clip_02793,CREMA-D,CREMA-D_054
clip_02794,UNKNOWN,UNKNOWN_pool
clip_02795,CREMA-D,CREMA-D_041
clip_02797,RAVDESS,RAVDESS_012
clip_02798,RAVDESS,RAVDESS_011
clip_02799,TESS,TESS_001
clip_02800,CREMA-D,CREMA-D_011
clip_02801,TESS,TESS_000
clip_02802,TESS,TESS_001
clip_02803,CREMA-D,CREMA-D_068
clip_02804,CREMA-D,CREMA-D_024
clip_02805,TESS,TESS_001
clip_02807,CREMA-D,CREMA-D_034
clip_02808,CREMA-D,CREMA-D_043
clip_02809,CREMA-D,CREMA-D_066
clip_02812,CREMA-D,CREMA-D_048
clip_02813,CREMA-D,CREMA-D_043
clip_02814,TESS,TESS_001
clip_02815,CREMA-D,CREMA-D_002
clip_02816,TESS,TESS_000
clip_02817,CREMA-D,CREMA-D_038
clip_02818,CREMA-D,CREMA-D_018
clip_02820,CREMA-D,CREMA-D_068
clip_02821,CREMA-D,CREMA-D_034
clip_02822,CREMA-D,CREMA-D_049
clip_02823,CREMA-D,CREMA-D_037
clip_02824,TESS,TESS_000
clip_02825,TESS,TESS_000
clip_02826,CREMA-D,CREMA-D_060
clip_02827,CREMA-D,CREMA-D_037
clip_02828,TESS,TESS_001
clip_02829,TESS,TESS_001
clip_02830,CREMA-D,CREMA-D_048
clip_02831,CREMA-D,CREMA-D_004
clip_02834,RAVDESS,RAVDESS_008
clip_02835,CREMA-D,CREMA-D_068
clip_02836,CREMA-D,CREMA-D_028
clip_02837,CREMA-D,CREMA-D_064
clip_02839,CREMA-D,CREMA-D_033
clip_02840,TESS,TESS_001
clip_02841,CREMA-D,CREMA-D_052
clip_02843,CREMA-D,CREMA-D_068
clip_02844,TESS,TESS_001
clip_02845,CREMA-D,CREMA-D_003
clip_02846,TESS,TESS_001
clip_02847,RAVDESS,RAVDESS_013
clip_02848,RAVDESS,RAVDESS_008
clip_02849,RAVDESS,RAVDESS_014
clip_02850,CREMA-D,CREMA-D_069
clip_02851,TESS,TESS_001
clip_02852,CREMA-D,CREMA-D_000
clip_02853,TESS,TESS_000
clip_02854,CREMA-D,CREMA-D_011
clip_02855,CREMA-D,CREMA-D_055
clip_02857,TESS,TESS_000
clip_02858,TESS,TESS_001
clip_02860,TESS,TESS_001
clip_02861,CREMA-D,CREMA-D_003
clip_02862,RAVDESS,RAVDESS_011
clip_02863,CREMA-D,CREMA-D_039
clip_02864,CREMA-D,CREMA-D_019
clip_02865,TESS,TESS_000
clip_02866,CREMA-D,CREMA-D_006
clip_02867,TESS,TESS_000
clip_02869,CREMA-D,CREMA-D_041
clip_02870,CREMA-D,CREMA-D_008
clip_02871,CREMA-D,CREMA-D_069
clip_02872,CREMA-D,CREMA-D_035
clip_02873,TESS,TESS_000
clip_02874,TESS,TESS_001
clip_02875,TESS,TESS_001
clip_02876,CREMA-D,CREMA-D_002
clip_02877,CREMA-D,CREMA-D_066
clip_02878,CREMA-D,CREMA-D_062
clip_02879,CREMA-D,CREMA-D_063
clip_02880,TESS,TESS_001
clip_02881,CREMA-D,CREMA-D_060
clip_02882,CREMA-D,CREMA-D_067
clip_02883,RAVDESS,RAVDESS_003
clip_02884,CREMA-D,CREMA-D_017
clip_02885,CREMA-D,CREMA-D_056
clip_02886,CREMA-D,CREMA-D_065
clip_02887,CREMA-D,CREMA-D_018
clip_02888,TESS,TESS_001
clip_02889,TESS,TESS_000
clip_02890,CREMA-D,CREMA-D_032
clip_02891,CREMA-D,CREMA-D_068
clip_02892,CREMA-D,CREMA-D_029
clip_02893,CREMA-D,CREMA-D_034
clip_02894,CREMA-D,CREMA-D_067
clip_02895,CREMA-D,CREMA-D_037
clip_02896,TESS,TESS_000
clip_02897,CREMA-D,CREMA-D_018
clip_02898,CREMA-D,CREMA-D_015
clip_02899,TESS,TESS_000
clip_02900,CREMA-D,CREMA-D_056
clip_02901,TESS,TESS_001
clip_02902,TESS,TESS_000
clip_02904,CREMA-D,CREMA-D_005
clip_02905,TESS,TESS_000
clip_02906,CREMA-D,CREMA-D_055
clip_02907,TESS,TESS_000
clip_02908,RAVDESS,RAVDESS_001
clip_02909,CREMA-D,CREMA-D_033
clip_02910,CREMA-D,CREMA-D_045
clip_02911,CREMA-D,CREMA-D_071
clip_02912,TESS,TESS_001
clip_02913,CREMA-D,CREMA-D_008
clip_02914,CREMA-D,CREMA-D_059
clip_02916,TESS,TESS_000
clip_02917,TESS,TESS_001
clip_02918,CREMA-D,CREMA-D_020
clip_02920,TESS,TESS_001
clip_02921,CREMA-D,CREMA-D_010
clip_02922,CREMA-D,CREMA-D_044
clip_02924,CREMA-D,CREMA-D_062
clip_02925,TESS,TESS_001
clip_02927,CREMA-D,CREMA-D_039
clip_02928,TESS,TESS_001
clip_02929,CREMA-D,CREMA-D_064
clip_02930,RAVDESS,RAVDESS_014
clip_02933,CREMA-D,CREMA-D_061
clip_02934,CREMA-D,CREMA-D_055
clip_02936,CREMA-D,CREMA-D_012
clip_02937,CREMA-D,CREMA-D_023
clip_02938,CREMA-D,CREMA-D_008
clip_02939,CREMA-D,CREMA-D_054
clip_02940,CREMA-D,CREMA-D_036
clip_02941,CREMA-D,CREMA-D_003
clip_02942,TESS,TESS_001
clip_02943,CREMA-D,CREMA-D_042
clip_02944,CREMA-D,CREMA-D_069
clip_02946,CREMA-D,CREMA-D_036
clip_02948,RAVDESS,RAVDESS_019
clip_02949,CREMA-D,CREMA-D_025
clip_02950,TESS,TESS_001
clip_02951,CREMA-D,CREMA-D_058
clip_02952,CREMA-D,CREMA-D_004
clip_02953,TESS,TESS_000
clip_02954,CREMA-D,CREMA-D_029
clip_02955,CREMA-D,CREMA-D_032
clip_02956,TESS,TESS_001
clip_02957,CREMA-D,CREMA-D_007
clip_02958,TESS,TESS_001
clip_02959,CREMA-D,CREMA-D_031
clip_02960,CREMA-D,CREMA-D_009
clip_02962,RAVDESS,RAVDESS_014
clip_02963,CREMA-D,CREMA-D_017
clip_02964,RAVDESS,RAVDESS_017
clip_02965,CREMA-D,CREMA-D_067
clip_02966,TESS,TESS_000
clip_02968,TESS,TESS_000
clip_02969,CREMA-D,CREMA-D_066
clip_02970,TESS,TESS_001
clip_02971,RAVDESS,RAVDESS_004
clip_02972,TESS,TESS_000
clip_02974,TESS,TESS_000
clip_02975,CREMA-D,CREMA-D_001
clip_02976,TESS,TESS_001
clip_02977,CREMA-D,CREMA-D_045
clip_02978,CREMA-D,CREMA-D_056
clip_02979,CREMA-D,CREMA-D_053
clip_02980,TESS,TESS_000
clip_02982,CREMA-D,CREMA-D_070
clip_02983,CREMA-D,CREMA-D_037
clip_02984,CREMA-D,CREMA-D_062
clip_02987,CREMA-D,CREMA-D_017
clip_02988,CREMA-D,CREMA-D_034
clip_02989,CREMA-D,CREMA-D_019
clip_02990,TESS,TESS_000
clip_02991,CREMA-D,CREMA-D_054
clip_02992,CREMA-D,CREMA-D_011
clip_02994,TESS,TESS_001
clip_02995,TESS,TESS_000
clip_02996,CREMA-D,CREMA-D_044
clip_02997,CREMA-D,CREMA-D_030
clip_02998,CREMA-D,CREMA-D_035
clip_02999,CREMA-D,CREMA-D_019
clip_03000,CREMA-D,CREMA-D_060
clip_03002,TESS,TESS_000
clip_03003,TESS,TESS_000
clip_03004,RAVDESS,RAVDESS_005
clip_03005,CREMA-D,CREMA-D_037
clip_03006,TESS,TESS_000
clip_03007,TESS,TESS_000
clip_03008,TESS,TESS_001
clip_03009,CREMA-D,CREMA-D_018
clip_03010,CREMA-D,CREMA-D_050
clip_03012,CREMA-D,CREMA-D_063
clip_03013,TESS,TESS_000
clip_03014,CREMA-D,CREMA-D_032
clip_03015,TESS,TESS_000
clip_03016,RAVDESS,RAVDESS_014
clip_03018,CREMA-D,CREMA-D_064
clip_03020,CREMA-D,CREMA-D_034
clip_03022,CREMA-D,CREMA-D_003
clip_03023,CREMA-D,CREMA-D_055
clip_03024,CREMA-D,CREMA-D_069
clip_03028,TESS,TESS_000
clip_03029,TESS,TESS_000
clip_03030,CREMA-D,CREMA-D_017
clip_03032,TESS,TESS_001
clip_03033,CREMA-D,CREMA-D_003
clip_03034,TESS,TESS_000
clip_03035,TESS,TESS_000
clip_03036,CREMA-D,CREMA-D_040
clip_03037,TESS,TESS_000
clip_03038,TESS,TESS_001
clip_03039,CREMA-D,CREMA-D_031
clip_03040,CREMA-D,CREMA-D_033
clip_03042,TESS,TESS_000
clip_03043,CREMA-D,CREMA-D_047
clip_03044,CREMA-D,CREMA-D_019
clip_03046,CREMA-D,CREMA-D_069
clip_03047,CREMA-D,CREMA-D_054
clip_03048,RAVDESS,RAVDESS_000
clip_03050,TESS,TESS_001
clip_03052,TESS,TESS_001
clip_03053,RAVDESS,RAVDESS_011
clip_03055,CREMA-D,CREMA-D_022
clip_03056,CREMA-D,CREMA-D_068
clip_03057,TESS,TESS_000
clip_03058,CREMA-D,CREMA-D_037
clip_03060,CREMA-D,CREMA-D_020
clip_03061,CREMA-D,CREMA-D_019
clip_03062,TESS,TESS_000
clip_03063,TESS,TESS_000
clip_03064,CREMA-D,CREMA-D_016
clip_03065,CREMA-D,CREMA-D_024
clip_03067,CREMA-D,CREMA-D_035
clip_03068,RAVDESS,RAVDESS_007
clip_03069,CREMA-D,CREMA-D_029
clip_03070,CREMA-D,CREMA-D_011
clip_03071,CREMA-D,CREMA-D_066
clip_03072,RAVDESS,RAVDESS_011
clip_03073,CREMA-D,CREMA-D_051
clip_03074,CREMA-D,CREMA-D_011
clip_03075,CREMA-D,CREMA-D_004
clip_03076,CREMA-D,CREMA-D_065
clip_03077,RAVDESS,RAVDESS_014
clip_03078,RAVDESS,RAVDESS_007
clip_03079,CREMA-D,CREMA-D_020
clip_03081,TESS,TESS_001
clip_03082,CREMA-D,CREMA-D_005
clip_03083,CREMA-D,CREMA-D_008
clip_03084,CREMA-D,CREMA-D_038
clip_03085,TESS,TESS_001
clip_03086,CREMA-D,CREMA-D_047
clip_03087,CREMA-D,CREMA-D_036
clip_03088,CREMA-D,CREMA-D_006
clip_03090,CREMA-D,CREMA-D_022
clip_03093,TESS,TESS_001
clip_03094,CREMA-D,CREMA-D_059
clip_03095,CREMA-D,CREMA-D_037
clip_03097,TESS,TESS_001
clip_03099,TESS,TESS_000
clip_03101,CREMA-D,CREMA-D_062
clip_03102,CREMA-D,CREMA-D_064
clip_03103,RAVDESS,RAVDESS_000
clip_03104,CREMA-D,CREMA-D_057
clip_03105,CREMA-D,CREMA-D_043
clip_03106,CREMA-D,CREMA-D_014
clip_03108,CREMA-D,CREMA-D_049
clip_03109,TESS,TESS_000
clip_03110,CREMA-D,CREMA-D_014
clip_03111,CREMA-D,CREMA-D_038
clip_03112,CREMA-D,CREMA-D_038
clip_03113,CREMA-D,CREMA-D_014
clip_03114,TESS,TESS_000
clip_03116,CREMA-D,CREMA-D_042
clip_03117,TESS,TESS_000
clip_03118,CREMA-D,CREMA-D_004
clip_03120,UNKNOWN,UNKNOWN_pool
clip_03123,CREMA-D,CREMA-D_038
clip_03125,CREMA-D,CREMA-D_046
clip_03126,CREMA-D,CREMA-D_038
clip_03127,RAVDESS,RAVDESS_014
clip_03128,CREMA-D,CREMA-D_056
clip_03129,CREMA-D,CREMA-D_069
clip_03130,TESS,TESS_001
clip_03131,TESS,TESS_000
clip_03132,CREMA-D,CREMA-D_020
clip_03133,TESS,TESS_001
clip_03135,TESS,TESS_001
clip_03136,TESS,TESS_001
clip_03137,CREMA-D,CREMA-D_033
clip_03138,CREMA-D,CREMA-D_068
clip_03139,CREMA-D,CREMA-D_029
clip_03140,CREMA-D,CREMA-D_067
clip_03141,CREMA-D,CREMA-D_009
clip_03142,CREMA-D,CREMA-D_036
clip_03143,TESS,TESS_000
clip_03144,CREMA-D,CREMA-D_025
clip_03145,RAVDESS,RAVDESS_015
clip_03147,CREMA-D,CREMA-D_061
clip_03148,CREMA-D,CREMA-D_015
clip_03149,CREMA-D,CREMA-D_039
clip_03152,RAVDESS,RAVDESS_014
clip_03153,CREMA-D,CREMA-D_062
clip_03154,UNKNOWN,UNKNOWN_pool
clip_03155,CREMA-D,CREMA-D_055
clip_03156,CREMA-D,CREMA-D_038
clip_03157,RAVDESS,RAVDESS_016
clip_03158,CREMA-D,CREMA-D_066
clip_03160,TESS,TESS_001
clip_03161,CREMA-D,CREMA-D_017
clip_03162,CREMA-D,CREMA-D_022
clip_03164,CREMA-D,CREMA-D_034
clip_03165,CREMA-D,CREMA-D_061
clip_03166,CREMA-D,CREMA-D_063
clip_03167,CREMA-D,CREMA-D_045
clip_03168,RAVDESS,RAVDESS_012
clip_03169,TESS,TESS_001
clip_03170,CREMA-D,CREMA-D_009
clip_03171,TESS,TESS_000
clip_03173,TESS,TESS_001
clip_03174,CREMA-D,CREMA-D_060
clip_03175,CREMA-D,CREMA-D_002
clip_03176,CREMA-D,CREMA-D_057
clip_03177,TESS,TESS_001
clip_03178,RAVDESS,RAVDESS_009
clip_03180,CREMA-D,CREMA-D_049
clip_03181,TESS,TESS_000
clip_03182,CREMA-D,CREMA-D_002
clip_03183,CREMA-D,CREMA-D_071
clip_03184,TESS,TESS_000
clip_03185,CREMA-D,CREMA-D_058
clip_03187,TESS,TESS_001
clip_03188,CREMA-D,CREMA-D_054
clip_03190,CREMA-D,CREMA-D_058
clip_03191,TESS,TESS_001
clip_03192,TESS,TESS_001
clip_03193,CREMA-D,CREMA-D_002
clip_03194,CREMA-D,CREMA-D_069
clip_03196,RAVDESS,RAVDESS_012
clip_03197,CREMA-D,CREMA-D_008
clip_03198,CREMA-D,CREMA-D_007
clip_03200,CREMA-D,CREMA-D_035
clip_03201,TESS,TESS_000
clip_03202,TESS,TESS_000
clip_03203,CREMA-D,CREMA-D_002
clip_03205,CREMA-D,CREMA-D_017
clip_03206,RAVDESS,RAVDESS_008
clip_03207,CREMA-D,CREMA-D_026
clip_03208,CREMA-D,CREMA-D_067
clip_03209,TESS,TESS_001
clip_03210,TESS,TESS_000
clip_03211,RAVDESS,RAVDESS_005
clip_03212,RAVDESS,RAVDESS_019
clip_03213,CREMA-D,CREMA-D_024
clip_03214,CREMA-D,CREMA-D_050
clip_03215,TESS,TESS_001
clip_03216,CREMA-D,CREMA-D_060
clip_03217,RAVDESS,RAVDESS_007
clip_03218,TESS,TESS_001
clip_03219,CREMA-D,CREMA-D_054
clip_03220,CREMA-D,CREMA-D_062
clip_03221,RAVDESS,RAVDESS_005
clip_03222,TESS,TESS_001
clip_03223,CREMA-D,CREMA-D_004
clip_03224,CREMA-D,CREMA-D_045
clip_03226,CREMA-D,CREMA-D_009
clip_03227,TESS,TESS_001
clip_03228,CREMA-D,CREMA-D_038
clip_03229,RAVDESS,RAVDESS_009
clip_03230,TESS,TESS_000
clip_03231,CREMA-D,CREMA-D_050
clip_03232,CREMA-D,CREMA-D_041
clip_03234,CREMA-D,CREMA-D_017
clip_03235,CREMA-D,CREMA-D_032
clip_03236,RAVDESS,RAVDESS_001
clip_03238,CREMA-D,CREMA-D_055
clip_03239,CREMA-D,CREMA-D_038
clip_03240,CREMA-D,CREMA-D_001
clip_03242,CREMA-D,CREMA-D_067
clip_03243,TESS,TESS_000
clip_03244,TESS,TESS_001
clip_03245,RAVDESS,RAVDESS_009
clip_03246,CREMA-D,CREMA-D_002
clip_03247,TESS,TESS_000
clip_03248,CREMA-D,CREMA-D_020
clip_03249,TESS,TESS_001
clip_03250,CREMA-D,CREMA-D_006
clip_03251,CREMA-D,CREMA-D_023
clip_03252,CREMA-D,CREMA-D_023
clip_03254,TESS,TESS_001
clip_03255,TESS,TESS_000
clip_03256,TESS,TESS_000
clip_03257,CREMA-D,CREMA-D_030
clip_03259,TESS,TESS_000
clip_03260,CREMA-D,CREMA-D_063
clip_03261,CREMA-D,CREMA-D_063
clip_03262,TESS,TESS_000
clip_03263,CREMA-D,CREMA-D_016
clip_03265,RAVDESS,RAVDESS_009
clip_03266,CREMA-D,CREMA-D_009
clip_03267,CREMA-D,CREMA-D_069
clip_03270,CREMA-D,CREMA-D_063
clip_03271,TESS,TESS_000
clip_03272,CREMA-D,CREMA-D_071
clip_03276,CREMA-D,CREMA-D_066
clip_03277,CREMA-D,CREMA-D_020
clip_03278,TESS,TESS_001
clip_03279,TESS,TESS_000
clip_03280,CREMA-D,CREMA-D_052
clip_03281,CREMA-D,CREMA-D_050
clip_03282,CREMA-D,CREMA-D_052
clip_03283,CREMA-D,CREMA-D_034
clip_03284,CREMA-D,CREMA-D_005
clip_03285,RAVDESS,RAVDESS_018
clip_03286,TESS,TESS_001
clip_03287,CREMA-D,CREMA-D_021
clip_03289,CREMA-D,CREMA-D_064
clip_03290,CREMA-D,CREMA-D_069
clip_03291,TESS,TESS_000
clip_03292,CREMA-D,CREMA-D_035
clip_03294,RAVDESS,RAVDESS_015
clip_03295,CREMA-D,CREMA-D_046
clip_03296,CREMA-D,CREMA-D_016
clip_03297,CREMA-D,CREMA-D_022
clip_03298,CREMA-D,CREMA-D_033
clip_03300,TESS,TESS_000
clip_03301,TESS,TESS_001
clip_03302,CREMA-D,CREMA-D_035
clip_03303,TESS,TESS_000
clip_03304,CREMA-D,CREMA-D_044
clip_03305,TESS,TESS_000
clip_03307,TESS,TESS_001
clip_03310,TESS,TESS_000
clip_03311,TESS,TESS_000
clip_03315,CREMA-D,CREMA-D_005
clip_03317,TESS,TESS_000
clip_03318,TESS,TESS_000
clip_03320,CREMA-D,CREMA-D_058
clip_03321,CREMA-D,CREMA-D_025
clip_03322,TESS,TESS_000
clip_03323,TESS,TESS_000
clip_03324,CREMA-D,CREMA-D_068
clip_03325,RAVDESS,RAVDESS_010
clip_03327,TESS,TESS_000
clip_03328,CREMA-D,CREMA-D_052
clip_03329,CREMA-D,CREMA-D_028
clip_03330,CREMA-D,CREMA-D_045
clip_03331,CREMA-D,CREMA-D_006
clip_03332,CREMA-D,CREMA-D_065
clip_03333,CREMA-D,CREMA-D_018
clip_03334,CREMA-D,CREMA-D_002
clip_03335,CREMA-D,CREMA-D_041
clip_03337,CREMA-D,CREMA-D_048
clip_03339,CREMA-D,CREMA-D_041
clip_03340,CREMA-D,CREMA-D_060
clip_03341,CREMA-D,CREMA-D_066
clip_03342,TESS,TESS_000
clip_03343,CREMA-D,CREMA-D_057
clip_03344,CREMA-D,CREMA-D_022
clip_03345,CREMA-D,CREMA-D_024
clip_03346,RAVDESS,RAVDESS_001
clip_03347,RAVDESS,RAVDESS_012
clip_03348,CREMA-D,CREMA-D_042
clip_03349,CREMA-D,CREMA-D_061
clip_03350,CREMA-D,CREMA-D_059
clip_03351,CREMA-D,CREMA-D_033
clip_03352,RAVDESS,RAVDESS_018
clip_03353,TESS,TESS_001
clip_03354,CREMA-D,CREMA-D_016
clip_03355,CREMA-D,CREMA-D_068
clip_03356,TESS,TESS_000
clip_03357,RAVDESS,RAVDESS_018
clip_03358,CREMA-D,CREMA-D_039
clip_03359,CREMA-D,CREMA-D_037
clip_03361,CREMA-D,CREMA-D_040
clip_03362,CREMA-D,CREMA-D_002
clip_03363,CREMA-D,CREMA-D_044
clip_03364,RAVDESS,RAVDESS_000
clip_03365,CREMA-D,CREMA-D_057
clip_03366,CREMA-D,CREMA-D_054
clip_03367,RAVDESS,RAVDESS_014
clip_03369,CREMA-D,CREMA-D_039
clip_03370,CREMA-D,CREMA-D_063
clip_03371,CREMA-D,CREMA-D_020
clip_03372,CREMA-D,CREMA-D_070
clip_03373,CREMA-D,CREMA-D_021
clip_03374,CREMA-D,CREMA-D_047
clip_03376,CREMA-D,CREMA-D_055
clip_03377,TESS,TESS_001
clip_03378,CREMA-D,CREMA-D_041
clip_03379,CREMA-D,CREMA-D_001
clip_03380,CREMA-D,CREMA-D_055
clip_03381,CREMA-D,CREMA-D_002
clip_03382,CREMA-D,CREMA-D_008
clip_03383,TESS,TESS_000
clip_03384,RAVDESS,RAVDESS_004
clip_03385,CREMA-D,CREMA-D_063
clip_03386,CREMA-D,CREMA-D_015
clip_03389,CREMA-D,CREMA-D_030
clip_03390,CREMA-D,CREMA-D_065
clip_03391,CREMA-D,CREMA-D_023
clip_03392,TESS,TESS_000
clip_03393,CREMA-D,CREMA-D_001
clip_03394,CREMA-D,CREMA-D_043
clip_03396,CREMA-D,CREMA-D_010
clip_03397,CREMA-D,CREMA-D_057
clip_03398,RAVDESS,RAVDESS_006
clip_03399,TESS,TESS_000
clip_03401,RAVDESS,RAVDESS_010
clip_03402,RAVDESS,RAVDESS_016
clip_03403,TESS,TESS_001
clip_03405,CREMA-D,CREMA-D_043
clip_03406,CREMA-D,CREMA-D_033
clip_03407,TESS,TESS_000
clip_03408,CREMA-D,CREMA-D_066
clip_03409,CREMA-D,CREMA-D_006
clip_03410,CREMA-D,CREMA-D_017
clip_03411,CREMA-D,CREMA-D_018
clip_03412,CREMA-D,CREMA-D_003
clip_03413,TESS,TESS_001
clip_03415,CREMA-D,CREMA-D_018
clip_03416,TESS,TESS_000
clip_03418,CREMA-D,CREMA-D_063
clip_03419,CREMA-D,CREMA-D_004
clip_03420,CREMA-D,CREMA-D_028
clip_03421,TESS,TESS_000
clip_03422,CREMA-D,CREMA-D_058
clip_03423,CREMA-D,CREMA-D_047
clip_03425,CREMA-D,CREMA-D_002
clip_03426,CREMA-D,CREMA-D_057
clip_03427,RAVDESS,RAVDESS_008
clip_03428,RAVDESS,RAVDESS_005
clip_03429,TESS,TESS_000
clip_03430,RAVDESS,RAVDESS_017
clip_03432,CREMA-D,CREMA-D_019
clip_03433,CREMA-D,CREMA-D_022
clip_03434,CREMA-D,CREMA-D_036
clip_03435,UNKNOWN,UNKNOWN_pool
clip_03436,CREMA-D,CREMA-D_062
clip_03437,TESS,TESS_001
clip_03438,RAVDESS,RAVDESS_011
clip_03439,CREMA-D,CREMA-D_031
clip_03440,CREMA-D,CREMA-D_062
clip_03441,CREMA-D,CREMA-D_032
clip_03442,CREMA-D,CREMA-D_036
clip_03445,TESS,TESS_001
clip_03446,CREMA-D,CREMA-D_054
clip_03447,CREMA-D,CREMA-D_033
clip_03448,CREMA-D,CREMA-D_004
clip_03449,CREMA-D,CREMA-D_064
clip_03451,TESS,TESS_000
clip_03452,CREMA-D,CREMA-D_018
clip_03454,RAVDESS,RAVDESS_007
clip_03455,CREMA-D,CREMA-D_007
clip_03456,TESS,TESS_000
clip_03457,CREMA-D,CREMA-D_054
clip_03459,CREMA-D,CREMA-D_019
clip_03460,CREMA-D,CREMA-D_037
clip_03461,CREMA-D,CREMA-D_048
clip_03462,CREMA-D,CREMA-D_069
clip_03463,CREMA-D,CREMA-D_038
clip_03464,CREMA-D,CREMA-D_071
clip_03465,TESS,TESS_000
clip_03466,CREMA-D,CREMA-D_048
clip_03468,RAVDESS,RAVDESS_009
clip_03471,CREMA-D,CREMA-D_049
clip_03472,TESS,TESS_001
clip_03473,TESS,TESS_000
clip_03474,CREMA-D,CREMA-D_018
clip_03475,CREMA-D,CREMA-D_033
clip_03477,CREMA-D,CREMA-D_067
clip_03479,CREMA-D,CREMA-D_022
clip_03480,CREMA-D,CREMA-D_057
clip_03481,CREMA-D,CREMA-D_054
clip_03482,CREMA-D,CREMA-D_038
clip_03483,CREMA-D,CREMA-D_013
clip_03484,UNKNOWN,UNKNOWN_pool
clip_03485,RAVDESS,RAVDESS_016
clip_03486,CREMA-D,CREMA-D_009
clip_03487,CREMA-D,CREMA-D_034
clip_03488,TESS,TESS_000
clip_03489,CREMA-D,CREMA-D_067
clip_03490,CREMA-D,CREMA-D_016
clip_03491,TESS,TESS_001
clip_03493,CREMA-D,CREMA-D_041
clip_03494,CREMA-D,CREMA-D_006
clip_03496,CREMA-D,CREMA-D_037
clip_03497,CREMA-D,CREMA-D_037
clip_03498,TESS,TESS_001
clip_03499,TESS,TESS_000
clip_03500,CREMA-D,CREMA-D_036
clip_03501,CREMA-D,CREMA-D_027
clip_03502,CREMA-D,CREMA-D_068
clip_03504,TESS,TESS_000
clip_03505,TESS,TESS_000
clip_03506,TESS,TESS_000
clip_03507,CREMA-D,CREMA-D_065
clip_03508,TESS,TESS_000
clip_03509,CREMA-D,CREMA-D_060
clip_03510,CREMA-D,CREMA-D_002
clip_03511,TESS,TESS_000
clip_03512,CREMA-D,CREMA-D_033
clip_03513,TESS,TESS_001
clip_03514,CREMA-D,CREMA-D_042
clip_03515,CREMA-D,CREMA-D_071
clip_03516,RAVDESS,RAVDESS_004
clip_03517,RAVDESS,RAVDESS_008
clip_03518,CREMA-D,CREMA-D_011
clip_03519,CREMA-D,CREMA-D_044
clip_03520,TESS,TESS_001
clip_03521,CREMA-D,CREMA-D_054
clip_03523,TESS,TESS_001
clip_03524,TESS,TESS_001
clip_03525,CREMA-D,CREMA-D_056
clip_03526,RAVDESS,RAVDESS_002
clip_03528,CREMA-D,CREMA-D_049
clip_03529,CREMA-D,CREMA-D_051
clip_03530,CREMA-D,CREMA-D_034
clip_03532,CREMA-D,CREMA-D_030
clip_03533,CREMA-D,CREMA-D_014
clip_03534,CREMA-D,CREMA-D_054
clip_03535,TESS,TESS_000
clip_03536,TESS,TESS_001
clip_03538,RAVDESS,RAVDESS_015
clip_03539,CREMA-D,CREMA-D_043
clip_03540,TESS,TESS_001
clip_03541,CREMA-D,CREMA-D_071
clip_03542,TESS,TESS_000
clip_03543,UNKNOWN,UNKNOWN_pool
clip_03544,CREMA-D,CREMA-D_051
clip_03545,CREMA-D,CREMA-D_029
clip_03546,CREMA-D,CREMA-D_029
clip_03547,CREMA-D,CREMA-D_037
clip_03548,TESS,TESS_000
clip_03549,CREMA-D,CREMA-D_060
clip_03550,CREMA-D,CREMA-D_070
clip_03551,TESS,TESS_001
clip_03553,TESS,TESS_001
clip_03554,CREMA-D,CREMA-D_051
clip_03555,TESS,TESS_001
clip_03557,CREMA-D,CREMA-D_057
clip_03558,CREMA-D,CREMA-D_031
clip_03560,TESS,TESS_000
clip_03561,RAVDESS,RAVDESS_004
clip_03563,TESS,TESS_000
clip_03564,CREMA-D,CREMA-D_029
clip_03565,CREMA-D,CREMA-D_016
clip_03568,TESS,TESS_001
clip_03569,CREMA-D,CREMA-D_003
clip_03570,CREMA-D,CREMA-D_019
clip_03571,CREMA-D,CREMA-D_018
clip_03572,CREMA-D,CREMA-D_050
clip_03573,TESS,TESS_000
clip_03574,CREMA-D,CREMA-D_063
clip_03575,UNKNOWN,UNKNOWN_pool
clip_03576,CREMA-D,CREMA-D_034
clip_03579,TESS,TESS_000
clip_03580,CREMA-D,CREMA-D_003
clip_03581,TESS,TESS_001
clip_03583,CREMA-D,CREMA-D_005
clip_03584,CREMA-D,CREMA-D_029
clip_03585,CREMA-D,CREMA-D_009
clip_03586,CREMA-D,CREMA-D_001
